home_1,home_2,link_count,num_possible,avg_link,type,home_1_number,home_2_number
dqcnf1dm,dqcnf1dn,1,2,0.5,1,1,1
dqcnc0u1,dqcnu38f,1,2,0.5,0,1,1
dqcnc9yz,dqcncx46,1,3,0.3333333333333333,0,1,2
dqcnc1pu,dqcnc77d,1,2,0.5,0,1,1
dqcnc6tb,dqcne0em,2,4,0.5,0,2,2
dqcnfw79,dqcp43hq,1,3,0.3333333333333333,0,1,2
dqcp1gbw,dqcp4nhc,1,2,0.5,0,1,1
dqcp1rzr,dqcp1rzx,1,2,0.5,0,1,1
dqcnctbb,dqcne1n4,2,4,0.5,0,3,1
dqcnbfj5,dqcnc86d,1,2,0.5,0,1,1
dqcp3b1m,dqcp4k9b,1,2,0.5,0,1,1
dqcnenmf,dqcngjgx,4,4,1.0,0,2,2
dqcnc8sm,dqcnfc8x,1,4,0.25,0,3,1
dqcner94,dqcng28v,1,2,0.5,0,1,1
dqcnc20z,dqcnc6ex,1,2,0.5,0,1,1
dqcncsjg,dqcnctxj,1,2,0.5,0,1,1
dqcncc3q,dqcncg1n,1,2,0.5,0,1,1
dqcp473c,dqcp4qe1,1,2,0.5,0,1,1
dqcn9rqs,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcp1wbz,dqcp32j7,1,2,0.5,0,1,1
dqcnc778,dqcndte4,1,2,0.5,0,1,1
dqcnc5jg,dqcnc6vt,1,2,0.5,0,1,1
dqcncv9e,dqcng4dv,1,2,0.5,0,1,1
dqcncf22,dqcnfbsb,1,4,0.25,0,3,1
dqcncx46,dqcnf54m,1,3,0.3333333333333333,0,2,1
dqcnc22e,dqcnc2xu,1,2,0.5,0,1,1
dqcp1wk6,dqcp4j6s,1,2,0.5,0,1,1
dqcncf22,dqcnctzd,1,4,0.25,0,3,1
dqcp4jqh,dqcp4jrz,1,3,0.3333333333333333,0,1,2
dqcnfbsb,dqcnfknh,1,2,0.5,0,1,1
dqcncb28,dqcngdu9,1,3,0.3333333333333333,0,1,2
dqcp1s7g,dqcp1xyv,1,2,0.5,0,1,1
dqcp41gr,dqcp4jjg,1,3,0.3333333333333333,0,2,1
dqcnctbb,dqcncx46,1,5,0.2,0,3,2
dqcp1yek,dqcp1zvd,2,3,0.6666666666666666,0,2,1
dqcp1zd0,dqcp4hth,1,2,0.5,0,1,1
dqcnbfrf,dqcnc6ex,1,2,0.5,0,1,1
dqcnc2x9,dqcnfss0,2,4,0.5,0,1,3
dqcnc16p,dqcp1byt,1,2,0.5,0,1,1
dqcnc6tb,dqcncxsz,2,4,0.5,0,2,2
dqcp1gsz,dqcp38jd,1,2,0.5,0,1,1
dqcng1mp,dqcng4te,1,2,0.5,0,1,1
dqcnfq3v,dqcp43hq,1,3,0.3333333333333333,0,1,2
dqcnfgqb,dqcnfmm7,1,2,0.5,0,1,1
dqcnf794,dqcnfcrg,1,2,0.5,0,1,1
dqcnfq16,dqcnfss1,1,2,0.5,0,1,1
dqcp6fgj,dqcp71cz,1,2,0.5,0,1,1
dqcncv53,dqcndte4,1,2,0.5,0,1,1
dqcncb27,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcncedr,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcncjfc,dqcnczwn,1,2,0.5,0,1,1
dqcnc2dd,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcndtxt,dqcp4nfx,1,2,0.5,0,1,1
dqcnc2em,dqcnc3w0,1,2,0.5,0,1,1
dqcp4nfx,dqcp4qsd,1,2,0.5,0,1,1
dqcnc77d,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcnf1qx,dqcnf47s,1,2,0.5,0,1,1
dqcp4hjy,dqcp4nhc,1,2,0.5,0,1,1
dqcnc2dd,dqcnc7mc,1,2,0.5,0,1,1
dqcp1yv9,dqcp4hru,1,2,0.5,0,1,1
dqcp1gmz,dqcp45kp,1,3,0.3333333333333333,0,2,1
dqcp1ys8,dqcp1zd0,1,2,0.5,0,1,1
dqcnc0gn,dqcnc5r3,1,2,0.5,0,1,1
dqcnc6ht,dqcnfpnu,1,2,0.5,0,1,1
dqcp1ydc,dqcp4ndf,1,2,0.5,0,1,1
dqcp32j7,dqcp4nhc,1,2,0.5,0,1,1
dqcnfq1p,dqcnfss0,1,4,0.25,0,1,3
dqcp1gtx,dqcp1wg7,2,3,0.6666666666666666,0,2,1
dqcng470,dqcng718,1,2,0.5,0,1,1
dqcnczwn,dqcp41gx,1,2,0.5,0,1,1
dqcnc6vt,dqcnctbb,2,4,0.5,0,1,3
dqcncv9s,dqcnf1dq,1,2,0.5,0,1,1
dqcnct3e,dqcncv9e,1,2,0.5,0,1,1
dqcp1vqh,dqcp1zvd,1,2,0.5,0,1,1
dqcn7m99,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcng0es,dqcng0qg,1,2,0.5,0,1,1
dqcng0f7,dqcngjkj,1,3,0.3333333333333333,0,2,1
dqcnfe9f,dqcnfss0,2,4,0.5,0,1,3
dqcnbbdq,dqcndv8n,1,2,0.5,0,1,1
dqcnf54m,dqcnfmdf,1,2,0.5,0,1,1
dqcnbfrf,dqcnc7mc,1,2,0.5,0,1,1
dqcn9rge,dqcp42bz,1,2,0.5,0,1,1
dqcnctzd,dqcnf1rv,1,3,0.3333333333333333,0,1,2
dqcp3bw4,dqcp4qe3,2,3,0.6666666666666666,0,2,1
dqcnf6hj,dqcnf77r,1,2,0.5,0,1,1
dqcncb2b,dqcnf4mq,1,2,0.5,0,1,1
dqcncv9e,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcnct6k,dqcnfmnq,1,2,0.5,0,1,1
dqcp3bq1,dqcp4q3e,1,2,0.5,0,1,1
dqcnc6ex,dqcnc9vh,2,3,0.6666666666666666,0,1,2
dqcnc2w6,dqcnc86d,2,3,0.6666666666666666,0,2,1
dqcng0ue,dqcng0ux,1,2,0.5,0,1,1
dqcp4kgd,dqcp609q,1,3,0.3333333333333333,0,2,1
dqcng6wj,dqcng78b,1,2,0.5,0,1,1
dqcp1wg8,dqcp473c,1,3,0.3333333333333333,0,2,1
dqcncy07,dqcnfpnu,1,2,0.5,0,1,1
dqcnc7mc,dqcncx3t,1,2,0.5,0,1,1
dqcncueg,dqcp1xgz,1,2,0.5,0,1,1
dqcp41gx,dqcp47ch,2,4,0.5,0,1,3
dqcn7m93,dqcnczy0,1,2,0.5,0,1,1
dqcnc5r3,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcncs9y,dqcncuc6,1,2,0.5,0,1,1
dqcne4gx,dqcnemk2,2,3,0.6666666666666666,0,2,1
dqcnczy0,dqcp1bqv,1,2,0.5,0,1,1
dqcn9xvx,dqcnc2xu,1,2,0.5,0,1,1
dqcp1wbz,dqcp1xyy,1,2,0.5,0,1,1
dqcn9xym,dqcncmz6,1,3,0.3333333333333333,0,1,2
dqcncvhv,dqcncwu0,1,2,0.5,0,1,1
dqcnc0y3,dqcnc1m7,1,2,0.5,0,1,1
dqcncx9f,dqcncxbg,2,3,0.6666666666666666,0,2,1
dqcnc78x,dqcp42bz,1,2,0.5,0,1,1
dqcnc5r3,dqcnc9vy,1,2,0.5,0,1,1
dqcnc6nb,dqcp40qh,1,2,0.5,0,1,1
dqcp1u7j,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcncsjg,dqcnfnyk,1,2,0.5,0,1,1
dqcp4hth,dqcp4q3e,1,2,0.5,0,1,1
dqcp1ymn,dqcp1z8f,1,2,0.5,0,1,1
dqcng43c,dqcng4ss,1,2,0.5,0,1,1
dqcncwu0,dqcnf5vu,1,2,0.5,0,1,1
dqcnc78q,dqcncrp5,1,2,0.5,0,1,1
dqcp1cqm,dqcp1gtj,1,2,0.5,0,1,1
dqcp4hth,dqcp4kg7,1,2,0.5,0,1,1
dqcnc5rf,dqcnceeu,1,2,0.5,0,1,1
dqcnfk5z,dqcp42bz,1,2,0.5,0,1,1
dqcnc0vg,dqcnc5ht,1,2,0.5,0,1,1
dqcp1w2z,dqcp1zbb,1,4,0.25,0,2,2
dqcnc77d,dqcnf79h,1,2,0.5,0,1,1
dqcnc8eg,dqcncmz6,1,3,0.3333333333333333,0,1,2
dqcnc2w6,dqcnctq4,2,3,0.6666666666666666,0,2,1
dqcnbbup,dqcnc00p,1,4,0.25,0,2,2
dqcp4m4s,dqcp4m8p,1,2,0.5,0,1,1
dqcp1yv9,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcnfgqb,dqcngkme,1,2,0.5,0,1,1
dqcncgn8,dqcncv9e,2,3,0.6666666666666666,0,2,1
dqcncvv9,dqcp4jmq,1,2,0.5,0,1,1
dqcnc6uw,dqcp40qh,1,2,0.5,0,1,1
dqcp1xyy,dqcp38jd,1,2,0.5,0,1,1
dqcnctxj,dqcp40qh,1,2,0.5,0,1,1
dqcncu74,dqcp1mq5,1,2,0.5,0,1,1
dqcp47ch,dqcp4jqh,2,4,0.5,0,3,1
dqcnct3d,dqcnct4r,1,2,0.5,0,1,1
dqcnenmf,dqcngrhf,2,3,0.6666666666666666,1,2,1
dqcp1zyu,dqcp4n30,1,2,0.5,0,1,1
dqcnc69h,dqcnf19v,1,2,0.5,0,1,1
dqcp4jjg,dqcp4kbs,1,2,0.5,0,1,1
dqcng4sg,dqcng4ss,1,2,0.5,0,1,1
dqcnc29k,dqcnc63u,1,3,0.3333333333333333,0,2,1
dqcnfb0t,dqcnfmnj,1,2,0.5,0,1,1
dqcng0u7,dqcp1suq,1,2,0.5,0,1,1
dqcp1cqm,dqcp4kgd,1,3,0.3333333333333333,0,1,2
dqcncxk2,dqcng5m0,1,3,0.3333333333333333,0,1,2
dqcng4te,dqcng746,1,2,0.5,0,1,1
dqcncefu,dqcncvhv,1,2,0.5,0,1,1
dqcp1z73,dqcp4j6s,1,2,0.5,0,1,1
dqcndyu4,dqcnf1dt,2,3,0.6666666666666666,0,1,2
dqcnc4u8,dqcncqmm,2,3,0.6666666666666666,0,2,1
dqcnctvk,dqcnctzd,1,2,0.5,0,1,1
dqcnc3fk,dqcnc86d,1,2,0.5,0,1,1
dqcnc00p,dqcnc0u1,1,3,0.3333333333333333,0,2,1
dqcp1yty,dqcp4htm,1,2,0.5,0,1,1
dqcng43c,dqcng4sg,1,2,0.5,0,1,1
dqcncgsj,dqcncteb,1,2,0.5,0,1,1
dqcng0f7,dqcng4fg,1,3,0.3333333333333333,0,2,1
dqcngdqe,dqcp1gmx,1,3,0.3333333333333333,0,1,2
dqcp4j4v,dqcp4qe4,1,2,0.5,0,1,1
dqcnc6ex,dqcnc86d,1,2,0.5,0,1,1
dqcnc8bt,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcnbchx,dqcnc9vh,1,3,0.3333333333333333,0,1,2
dqcncv9e,dqcnfmdf,1,2,0.5,0,1,1
dqcnf6gf,dqcp1c62,1,2,0.5,0,1,1
dqcncrp5,dqcnfnd7,1,2,0.5,0,1,1
dqcp1gtj,dqcp4hjy,1,2,0.5,0,1,1
dqcnc2w6,dqcnct6k,2,3,0.6666666666666666,0,2,1
dqcn71f0,dqcp4jqh,1,2,0.5,0,1,1
dqcp1ydc,dqcp4hth,1,2,0.5,0,1,1
dqcp1gbd,dqcp4nhc,1,2,0.5,0,1,1
dqcnc2x9,dqcncv9e,1,2,0.5,0,1,1
dqcnf4v1,dqcp40qh,1,2,0.5,0,1,1
dqcnc9vh,dqcncesv,2,3,0.6666666666666666,0,2,1
dqcnc05j,dqcnc0gj,1,2,0.5,0,1,1
dqcncwev,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcp1yv9,dqcp4jqh,1,2,0.5,0,1,1
dqcncwqz,dqcnczy0,1,2,0.5,0,1,1
dqcp1zbb,dqcp38p3,2,4,0.5,0,2,2
dqcp1ymn,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcnfpnu,dqcnfss0,1,4,0.25,0,1,3
dqcjghk2,dqcn9r0y,1,3,0.3333333333333333,0,1,2
dqcncum3,dqcne3nq,1,2,0.5,0,1,1
dqcncx6x,dqcngj60,1,3,0.3333333333333333,0,1,2
dqcnemb5,dqcnft2p,1,2,0.5,0,1,1
dqcnc05j,dqcnc60q,1,3,0.3333333333333333,0,1,2
dqcp1vgf,dqcp4jxf,2,3,0.6666666666666666,0,1,2
dqcng0g7,dqcng23k,1,3,0.3333333333333333,0,2,1
dqcn7pg9,dqcnc758,1,2,0.5,0,1,1
dqcnc29c,dqcndsjg,1,2,0.5,0,1,1
dqcng0f7,dqcng0ux,1,3,0.3333333333333333,0,2,1
dqcnc6ex,dqcncv53,1,2,0.5,0,1,1
dqcnc77d,dqcp1cn6,1,2,0.5,0,1,1
dqcnf6gf,dqcnf794,1,2,0.5,1,1,1
dqcnbbwp,dqcnc2sv,1,2,0.5,0,1,1
dqcnfc69,dqcng237,1,2,0.5,0,1,1
dqcnfkys,dqcp41gx,1,2,0.5,0,1,1
dqcp478e,dqcp4kgd,1,3,0.3333333333333333,0,1,2
dqcp1gxv,dqcp4hv6,1,2,0.5,0,1,1
dqcnf69x,dqcnf6cg,1,3,0.3333333333333333,0,2,1
dqcnbchm,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcnc1m7,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcnc78x,dqcncsbc,1,2,0.5,0,1,1
dqcncsjm,dqcp1wbv,1,3,0.3333333333333333,0,2,1
dqcnf6h2,dqcnfe9s,1,3,0.3333333333333333,0,2,1
dqcnckwe,dqcncrp5,1,2,0.5,0,1,1
dqcnfkw0,dqcp4jy6,1,2,0.5,0,1,1
dqchf7jt,dqcnc5kq,1,2,0.5,0,1,1
dqcncssk,dqcnfe9f,1,2,0.5,0,1,1
dqcncxhh,dqcnfb0t,1,2,0.5,0,1,1
dqcp1gqn,dqcp4kgd,1,3,0.3333333333333333,0,1,2
dqcp41g5,dqcp4hth,1,2,0.5,0,1,1
dqcncssk,dqcnctbb,2,4,0.5,0,1,3
dqcn9xvx,dqcnc6ex,1,2,0.5,0,1,1
dqcp1wg7,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcnc6tb,dqcnc778,1,3,0.3333333333333333,0,2,1
dqcj6v1f,dqcnc778,1,2,0.5,0,1,1
dqcngmte,dqcngrhf,1,2,0.5,0,1,1
dqcp1byt,dqcp1gtj,1,2,0.5,0,1,1
dqcp41er,dqcp4j6s,1,2,0.5,0,1,1
dqcnct3d,dqcncwq7,1,2,0.5,0,1,1
dqcnctzd,dqcncuc6,1,2,0.5,0,1,1
dqcnc2sy,dqcnc2w6,2,3,0.6666666666666666,0,1,2
dqcp47ch,dqcp4qsd,3,4,0.75,0,3,1
dqcndk23,dqcnfpuz,2,3,0.6666666666666666,0,2,1
dqcnckxk,dqcncwu0,1,2,0.5,0,1,1
dqcnfpuy,dqcp1bqv,1,2,0.5,0,1,1
dqcncx46,dqcncxc2,1,3,0.3333333333333333,0,2,1
dqcp1zc5,dqcp473c,1,2,0.5,0,1,1
dqcp1bqv,dqcp1gtj,1,2,0.5,0,1,1
dqcnc78q,dqcncvhv,1,2,0.5,0,1,1
dqcncf4c,dqcne1t9,1,2,0.5,0,1,1
dqcn9xzg,dqcne1n4,1,2,0.5,0,1,1
dqcncx6x,dqcp1bqv,1,2,0.5,0,1,1
dqcncv9e,dqcp63nh,1,2,0.5,0,1,1
dqcne1qu,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcnct7c,dqcnctm3,1,2,0.5,0,1,1
dqcp4jmq,dqcp4jrz,1,3,0.3333333333333333,0,1,2
dqcnc00p,dqcnc20z,1,3,0.3333333333333333,0,2,1
dqcp41er,dqcp41gx,1,2,0.5,0,1,1
dqcncf0r,dqcne0em,1,3,0.3333333333333333,0,1,2
dqcp1zbb,dqcp38qj,2,3,0.6666666666666666,0,2,1
dqcp1f3q,dqcp41gx,1,3,0.3333333333333333,0,2,1
dqcncgsj,dqcncqqv,1,2,0.5,0,1,1
dqcnbc4x,dqcnfbhu,1,2,0.5,0,1,1
dqcncesv,dqcncvhv,1,2,0.5,0,1,1
dqcn9xzg,dqcncgpy,1,2,0.5,0,1,1
dqcp4m4s,dqcp4p1r,1,2,0.5,0,1,1
dqcner94,dqcp1w3h,1,2,0.5,0,1,1
dqcncsjm,dqcp1zc5,1,3,0.3333333333333333,0,2,1
dqcnc6ht,dqcp1yek,1,3,0.3333333333333333,0,1,2
dqcnc5f6,dqcncsvg,1,2,0.5,0,1,1
dqcp4jjg,dqcp4kg7,1,2,0.5,0,1,1
dqcp1byt,dqcp1fce,1,2,0.5,0,1,1
dqcp38p3,dqcp38pz,2,3,0.6666666666666666,0,2,1
dqcnf9bj,dqcnfbjn,1,2,0.5,0,1,1
dqcp1gmx,dqcp478e,1,3,0.3333333333333333,0,2,1
dqcn9xym,dqcncdmb,1,2,0.5,0,1,1
dqcnc5rf,dqcnc7hq,1,3,0.3333333333333333,0,1,2
dqcp4j6s,dqcp4kgx,1,2,0.5,0,1,1
dqcnc6tb,dqcndqr1,1,3,0.3333333333333333,0,2,1
dqcp1fce,dqcp4j1c,1,2,0.5,0,1,1
dqcng2bf,dqcng3b4,3,4,0.75,0,3,1
dqcnfc4p,dqcnfc62,1,2,0.5,0,1,1
dqcnc5jg,dqcne0em,1,3,0.3333333333333333,0,1,2
dqcnf6cg,dqcnf6cj,1,2,0.5,1,1,1
dqcnf6sc,dqcnfss1,1,2,0.5,0,1,1
dqcncu74,dqcnfkys,1,2,0.5,0,1,1
dqcn9w6w,dqcnbbee,1,2,0.5,0,1,1
dqcnfb0t,dqcnfq3y,1,2,0.5,0,1,1
dqcncgpy,dqcng1pe,1,3,0.3333333333333333,0,1,2
dqcncwc5,dqcnfppg,1,4,0.25,0,3,1
dqcnc60t,dqcnc90y,1,3,0.3333333333333333,0,1,2
dqcnc5f6,dqcnc5hs,1,2,0.5,0,1,1
dqcp1ym5,dqcp1zyx,1,2,0.5,0,1,1
dqcnc2xu,dqcnc8fs,1,2,0.5,0,1,1
dqcng0rh,dqcng23k,1,2,0.5,0,1,1
dqcn8zhh,dqcp4jxf,2,4,0.5,0,2,2
dqcp19wu,dqcp1gtj,1,2,0.5,0,1,1
dqcnc5hk,dqcnc6ex,2,3,0.6666666666666666,0,2,1
dqcn9xf0,dqcndk23,4,4,1.0,0,2,2
dqcnu72d,dqcp1ys8,1,2,0.5,0,1,1
dqcnc78x,dqcncv9s,1,2,0.5,0,1,1
dqcng154,dqcng1s7,1,2,0.5,0,1,1
dqcp1zbb,dqcp32j7,1,3,0.3333333333333333,0,2,1
dqcnf6cf,dqcnf6cg,1,2,0.5,0,1,1
dqcp4jqh,dqcp4jqx,1,2,0.5,0,1,1
dqcnf1dm,dqcp15r0,1,2,0.5,0,1,1
dqcn7m93,dqcncwc5,2,4,0.5,0,1,3
dqcp1gc5,dqcp1gtj,1,2,0.5,0,1,1
dqcnc5kq,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcncssg,dqcp4njg,1,2,0.5,0,1,1
dqcnfc62,dqcng4fg,1,2,0.5,0,1,1
dqcncc20,dqcnct6k,1,3,0.3333333333333333,0,2,1
dqcnemk2,dqcnemk3,1,2,0.5,0,1,1
dqcp1zyx,dqcp4ne6,1,2,0.5,0,1,1
dqcnckxk,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcp1c62,dqcp1f3q,1,3,0.3333333333333333,0,1,2
dqcp40qh,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcp1yd8,dqcp4j6s,1,2,0.5,0,1,1
dqcng06w,dqcng2bf,2,6,0.3333333333333333,0,3,3
dqcnc78n,dqcp1f3q,1,3,0.3333333333333333,0,1,2
dqcncssk,dqcnfss0,2,4,0.5,1,1,3
dqcp1zzd,dqcp38pz,1,3,0.3333333333333333,0,2,1
dqcp1z6j,dqcp1z6r,1,2,0.5,0,1,1
dqcngjgx,dqcngmd5,2,3,0.6666666666666666,0,2,1
dqcp1yek,dqcp4jxf,3,4,0.75,0,2,2
dqcnc7mc,dqcncjfc,1,2,0.5,0,1,1
dqcncssg,dqcp1vqh,1,2,0.5,1,1,1
dqcn9xym,dqcnc60t,1,2,0.5,0,1,1
dqcncgsj,dqcp1gmx,1,3,0.3333333333333333,0,1,2
dqcnc6ex,dqcncf69,2,3,0.6666666666666666,0,1,2
dqcncqqv,dqcncw8h,1,2,0.5,0,1,1
dqcnfnyk,dqcngf7g,1,2,0.5,0,1,1
dqcp478e,dqcp4kg7,1,2,0.5,0,1,1
dqcp1zd0,dqcp609q,1,2,0.5,0,1,1
dqcnfq16,dqcngjwh,1,3,0.3333333333333333,0,1,2
dqcp41tf,dqcp4h0z,1,3,0.3333333333333333,0,2,1
dqcncep6,dqcncf69,2,3,0.6666666666666666,0,1,2
dqcncuc6,dqcnfss0,2,4,0.5,0,1,3
dqcndtrj,dqcp4kgx,1,2,0.5,0,1,1
dqcngmd5,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcnc5hk,dqcncefu,1,3,0.3333333333333333,0,2,1
dqcp1z6j,dqcp4jwn,1,3,0.3333333333333333,0,1,2
dqcnf79h,dqcnf7dh,1,2,0.5,0,1,1
dqcnfmdf,dqcnft5p,1,2,0.5,0,1,1
dqcnc2sv,dqcndv8j,1,2,0.5,0,1,1
dqcnf79h,dqcnft2p,1,2,0.5,0,1,1
dqcp4j6s,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcnc149,dqcnc4b3,1,2,0.5,0,1,1
dqcng57p,dqcng78b,1,2,0.5,0,1,1
dqcn71f0,dqcp1xgz,1,2,0.5,0,1,1
dqcncwc5,dqcncy07,1,4,0.25,0,3,1
dqcng06w,dqcng0f7,2,5,0.4,0,3,2
dqcnc7bc,dqcne0em,1,3,0.3333333333333333,0,1,2
dqcnctqh,dqcp4k3y,2,4,0.5,0,3,1
dqcn7pg9,dqcncdmb,1,2,0.5,0,1,1
dqcnceeu,dqcncteb,1,2,0.5,0,1,1
dqcnf54m,dqcnft40,1,2,0.5,0,1,1
dqcng0qg,dqcng4kn,1,2,0.5,0,1,1
dqcnc0u1,dqcnc4b3,1,2,0.5,0,1,1
dqcp4ndn,dqcp609q,1,2,0.5,0,1,1
dqcp1sf1,dqcp4j6g,1,2,0.5,0,1,1
dqcnfss0,dqcnfwg0,2,5,0.4,0,3,2
dqcp4hyd,dqcp4jqh,1,2,0.5,0,1,1
dqcnc2sv,dqcncc0t,1,2,0.5,0,1,1
dqcnc4b3,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcnc5hk,dqcncs9y,1,3,0.3333333333333333,0,2,1
dqcncsjm,dqcp1zzd,1,4,0.25,0,2,2
dqcng331,dqcng700,1,2,0.5,0,1,1
dqcnejf8,dqcng0dh,1,3,0.3333333333333333,0,1,2
dqcnc77d,dqcnf8m7,1,2,0.5,0,1,1
dqcnc63u,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcnff28,dqcnff29,2,3,0.6666666666666666,1,2,1
dqcnc51v,dqcnc5hq,1,2,0.5,0,1,1
dqcnc6mr,dqcnc758,2,3,0.6666666666666666,0,2,1
dqcnc2em,dqcnc9vh,1,3,0.3333333333333333,0,1,2
dqcnbchv,dqcnbfj5,1,2,0.5,0,1,1
dqcnft89,dqcnft8d,1,2,0.5,0,1,1
dqcng0g7,dqcng0x3,1,3,0.3333333333333333,0,2,1
dqcncc3q,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcp4hyd,dqcp4qe3,1,2,0.5,0,1,1
dqcp4m5p,dqcp4q65,2,3,0.6666666666666666,0,1,2
dqcnc2w6,dqcnceeu,2,3,0.6666666666666666,0,2,1
dqcncu6h,dqcp4308,1,2,0.5,0,1,1
dqcp1fce,dqcp1gxd,1,2,0.5,0,1,1
dqcp1gtx,dqcp4hvf,2,3,0.6666666666666666,0,2,1
dqcncv69,dqcnfpnu,1,3,0.3333333333333333,0,2,1
dqcnc5r3,dqcnc89v,1,2,0.5,0,1,1
dqcncuc6,dqcnfbsb,1,2,0.5,0,1,1
dqcp1zd0,dqcp38jd,1,2,0.5,0,1,1
dqcnc54d,dqcnc86d,1,2,0.5,0,1,1
dqcncmz6,dqcnfkys,1,3,0.3333333333333333,0,2,1
dqcncfu4,dqcnfpuz,1,2,0.5,0,1,1
dqcng0rz,dqcng0x0,1,2,0.5,0,1,1
dqcnc4b3,dqcnc51v,1,2,0.5,0,1,1
dqcnf54m,dqcp1cqm,1,2,0.5,0,1,1
dqcnc4u8,dqcnc5f6,1,3,0.3333333333333333,0,2,1
dqcp1ys8,dqcp1z6r,1,2,0.5,0,1,1
dqcp4ndn,dqcp4qsd,1,2,0.5,0,1,1
dqcp4k9b,dqcp4qwr,1,2,0.5,0,1,1
dqcnf3uz,dqcnf73e,1,2,0.5,0,1,1
dqcncb21,dqcncv53,1,2,0.5,0,1,1
dqcnc20z,dqcnc29k,1,3,0.3333333333333333,0,1,2
dqcp1zvd,dqcp1zzd,2,3,0.6666666666666666,0,1,2
dqcnc51v,dqcncqmm,1,2,0.5,0,1,1
dqcp1gxv,dqcp4n30,1,2,0.5,0,1,1
dqcp40cq,dqcp4h0z,1,3,0.3333333333333333,0,2,1
dqcnc78q,dqcncv9e,1,2,0.5,0,1,1
dqcncjfc,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcne4gx,dqcng0dh,2,4,0.5,0,2,2
dqcnc29c,dqcngktv,1,2,0.5,0,1,1
dqcncx46,dqcncxkk,1,3,0.3333333333333333,0,2,1
dqcngjgx,dqcp492c,2,3,0.6666666666666666,0,2,1
dqcn9rcp,dqcnc6ex,1,2,0.5,0,1,1
dqcnfuug,dqcng1s7,1,3,0.3333333333333333,0,2,1
dqcncwev,dqcng4dv,1,2,0.5,0,1,1
dqcnc8f8,dqcp1mq5,1,2,0.5,0,1,1
dqcnc5kq,dqcnc5kr,1,2,0.5,0,1,1
dqcp407q,dqcp4jrz,2,3,0.6666666666666666,0,1,2
dqcnem9f,dqcp4j6s,1,2,0.5,0,1,1
dqcncvv9,dqcne4gy,1,2,0.5,0,1,1
dqcncb2b,dqcng1pe,2,3,0.6666666666666666,0,1,2
dqcnc89v,dqcndk23,2,3,0.6666666666666666,0,1,2
dqcndyu4,dqcp40qh,1,2,0.5,0,1,1
dqcnfss0,dqcp42bz,2,4,0.5,0,3,1
dqcp1v0b,dqcp1wk6,1,2,0.5,0,1,1
dqcp1bqv,dqcp5j8u,1,2,0.5,0,1,1
dqcnfb0s,dqcp1ym5,1,2,0.5,0,1,1
dqcnbbds,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcnc69h,dqcncwfq,1,2,0.5,0,1,1
dqcnc2w6,dqcncesv,2,3,0.6666666666666666,0,2,1
dqcnbchw,dqcnc2sy,1,3,0.3333333333333333,0,2,1
dqcnc6tb,dqcncf22,1,5,0.2,0,2,3
dqcncvkb,dqcp609q,1,2,0.5,0,1,1
dqcnckm5,dqcncw8h,1,2,0.5,0,1,1
dqcncgje,dqcnf79h,1,2,0.5,0,1,1
dqcncfu4,dqcnczwn,1,2,0.5,0,1,1
dqcncb27,dqcne1n4,1,2,0.5,0,1,1
dqcj6nub,dqcncuc6,1,2,0.5,0,1,1
dqcncjbv,dqcnctbb,1,4,0.25,0,1,3
dqcp38qj,dqcp4nhc,1,2,0.5,0,1,1
dqcnfq6w,dqcp422y,1,2,0.5,0,1,1
dqcndqu3,dqcnf1dq,1,2,0.5,0,1,1
dqcn55rf,dqcnfq16,1,3,0.3333333333333333,0,2,1
dqcp1sdg,dqcp1w9k,1,2,0.5,0,1,1
dqcnc69h,dqcnc77d,1,2,0.5,0,1,1
dqcncfu4,dqcnfpnu,1,2,0.5,0,1,1
dqcne1n4,dqcnf1qz,1,2,0.5,0,1,1
dqcp4htm,dqcp4hvf,1,2,0.5,0,1,1
